tconst	averageRating	numVotes
tt6556670	6.1	10830
tt6556794	5.5	27
tt6558110	8.0	145
tt6558796	7.0	6
tt6558804	6.8	6
tt6559352	7.8	8
tt6559390	6.3	2000
tt6560040	7.2	14657
tt6560136	7.7	226
tt6560896	7.5	109
tt6561238	9.4	22
tt6562232	3.7	434
tt6562608	6.1	19
tt6565098	7.2	9
tt6565452	8.6	328
tt6565458	5.8	177
tt6565468	7.2	129
tt6565658	6.3	14
tt6565702	5.7	225998
tt6566104	7.5	11
tt6567530	8.3	67
tt6569332	8.6	20
tt6569484	5.6	48
tt6569764	6.9	168
tt6570008	8.1	11
tt6570382	5.8	16
tt6570902	8.6	7
tt6571276	5.9	16
tt6571532	7.8	50
tt6571546	7.6	36
tt6571636	6.1	582
tt6572702	4.8	5856
tt6573092	7.2	24
tt6573870	8.6	12
tt6574272	5.4	7668
tt6575966	7.4	13
tt6577032	8.7	36
tt6577224	7.8	29
tt6577384	7.2	5
tt6577814	6.4	2032
tt6578566	7.7	45
tt6579578	8.9	20
tt6579580	9.3	21
tt6580206	7.3	14
tt6580264	7.2	10
tt6580564	7.4	7833
tt6581166	7.0	62
tt6581566	6.9	503
tt6582078	8.0	72
tt6582550	7.9	18
tt6583324	6.5	48
tt6585312	6.5	149
tt6586300	8.7	9
tt6586344	6.7	2511
tt6587046	7.3	123845
tt6587146	7.2	78
tt6587640	6.1	32467
tt6587706	6.9	265
tt6587834	7.9	11
tt6588184	8.4	118
tt6588242	6.1	55
tt6588384	5.9	111
tt6588966	7.5	15145
tt6589464	6.5	2353
tt6591422	6.0	116
tt6592898	7.9	282
tt6593054	3.2	8551
tt6594178	8.1	19
tt6594436	7.7	21
tt6594898	8.0	5
tt6595896	6.3	8174
tt6596418	5.9	279
tt6596630	6.0	917
tt6597220	5.8	13
tt6598024	7.1	3336
tt6598238	6.3	11868
tt6598626	6.1	6887
tt6599064	7.0	282
tt6599276	7.3	62
tt6601130	8.3	209
tt6601152	6.1	38
tt6603854	6.0	9
tt6604106	5.7	59
tt6605096	8.6	5
tt6605136	5.0	18
tt6607810	5.8	429
tt6608136	6.0	741
tt6608138	7.5	1329
tt6608834	7.4	12
tt6609390	9.0	5
tt6609936	9.3	7
tt6610158	5.9	15464
tt6611916	8.3	62716
tt6612584	6.7	8
tt6612866	9.1	76
tt6613186	6.7	12
tt6613662	7.9	11
tt6613664	7.6	11
tt6613892	7.4	8
tt6613952	4.1	2117
tt6614026	7.4	11
tt6614610	8.5	144
tt6616260	7.3	15116
tt6616620	7.4	6
tt6616800	6.1	2746
tt6616840	8.2	9
tt6617756	7.3	69
tt6619180	3.7	336
tt6619272	6.7	24
tt6619450	6.2	5
tt6619560	7.6	11
tt6621102	7.4	105
tt6621246	7.7	100
tt6622902	7.0	1887
tt6623920	6.2	10
tt6625996	4.3	128
tt6628102	8.0	30469
tt6628394	7.1	177506
tt6629064	5.8	1073
tt6629078	5.1	17
tt6633090	8.5	4222
tt6634286	9.0	21
tt6634646	6.4	2332
tt6636246	7.2	2480
tt6636402	7.1	8
tt6638270	8.9	10
tt6639618	6.5	301
tt6641528	6.0	483
tt6642026	8.4	3211
tt6642536	9.4	16
tt6643116	8.2	28
tt6644200	7.5	651715
tt6644920	6.1	12
tt6645454	7.5	50
tt6645460	9.8	11
tt6645590	8.1	18
tt6645654	6.0	128
tt6645718	8.3	59
tt6645896	4.3	357
tt6646128	8.6	21
tt6646998	5.5	511
tt6647510	8.4	17
tt6647564	4.7	1545
tt6648764	8.0	156
tt6649894	8.3	52
tt6649910	7.3	32
tt6650364	6.8	1464
tt6650448	6.6	67
tt6651070	6.0	8
tt6652708	4.5	5049
tt6652996	7.3	98
tt6654082	7.3	153
tt6654210	5.5	69978
tt6654316	7.0	3697
tt6656238	6.3	45618
tt6658712	6.7	7
tt6659954	8.3	963
tt6659956	7.8	15
tt6661584	7.8	143
tt6661616	5.3	663
tt6662296	5.8	34
tt6662736	6.7	5058
tt6663582	6.1	86791
tt6664210	7.6	15
tt6664446	9.2	15
tt6664638	6.9	400
tt6664752	7.7	64
tt6665130	8.4	8
tt6665904	5.8	984
tt6667868	6.1	58
tt6668916	7.8	9
tt6670088	8.4	47
tt6670606	4.1	61
tt6671238	6.5	26
tt6671772	6.8	7
tt6672718	8.4	12
tt6672720	6.2	21
tt6673098	6.9	193
tt6673612	5.6	78379
tt6674356	8.3	157
tt6674416	7.3	39
tt6674752	5.4	8
tt6675736	7.3	35
tt6676228	8.4	10
tt6678124	5.3	239
tt6680312	6.5	1462
tt6681454	8.5	1066
tt6681462	8.2	548
tt6682124	4.6	218
tt6682820	6.6	179
tt6682904	7.0	700
tt6683070	6.3	87
tt6683398	8.5	15
tt6684170	8.8	3298
tt6684320	7.5	629
tt6684326	7.9	39
tt6684714	5.3	13954
tt6684884	6.8	9089
tt6685610	6.6	152
tt6686358	5.2	773
tt6686700	5.8	2215
tt6686876	7.2	89
tt6687252	8.6	34
tt6687316	8.3	31
tt6687650	6.1	31
tt6688060	6.7	418
tt6689014	6.0	9284
tt6689144	8.8	6
tt6689620	7.2	478
tt6689754	8.0	188
tt6690214	7.6	13
tt6690274	6.0	81
tt6690310	6.2	940
tt6691002	7.4	64
tt6692354	7.2	16886
tt6692584	7.5	75
tt6692628	7.9	71
tt6693354	9.0	10
tt6693388	8.4	3223
tt6695148	5.5	7
tt6695574	7.3	9
tt6697374	7.2	7
tt6698846	8.5	20
tt6700136	8.1	10
tt6702308	4.5	302
tt6702350	7.2	7
tt6702356	7.6	5
tt6703828	5.6	248
tt6704782	8.5	32
tt6704808	8.6	21
tt6704844	9.1	22
tt6704864	8.5	23
tt6704880	6.5	3033
tt6705162	4.6	7323
tt6705860	6.7	1742
tt6706616	4.7	720
tt6707784	8.4	30
tt6708116	7.2	6713
tt6708260	7.0	3375
tt6708668	5.7	28459
tt6708682	8.0	29
tt6710474	7.7	621597
tt6710476	7.0	10
tt6710492	7.1	834
tt6710698	7.8	3322
tt6711490	7.4	56
tt6711616	7.0	96
tt6713386	8.6	10
tt6713410	6.4	87
tt6714302	7.1	13
tt6714432	6.0	3446
tt6715414	5.5	9
tt6716346	7.3	20
tt6716908	5.8	10
tt6717172	5.6	12
tt6717240	3.5	27
tt6717296	7.0	472
tt6717688	7.9	77
tt6717818	9.6	11
tt6718170	7.0	283740
tt6718754	7.7	169
tt6718846	8.8	81
tt6718874	6.0	41
tt6719810	6.7	27
tt6720084	6.9	18
tt6720802	7.3	10348
tt6721486	6.7	29
tt6722030	5.6	21585
tt6722802	5.4	14612
tt6722972	9.3	678
tt6722996	9.4	1066
tt6723438	4.8	7
tt6723592	7.3	677510
tt6723680	9.8	66208
tt6723710	9.7	48931
tt6725124	7.0	10
tt6727262	7.8	28
tt6727598	3.6	1159
tt6728390	7.7	4391
tt6729080	6.8	23890
tt6730152	7.3	166
tt6732168	5.0	5
tt6732174	8.4	9
tt6733798	4.8	15
tt6734198	7.7	1557
tt6734200	7.3	1485
tt6734210	7.9	1570
tt6734316	2.1	27
tt6734338	1.7	27
tt6734494	7.6	9
tt6735010	5.2	19
tt6735290	1.6	191
tt6735740	7.2	5992
tt6736388	7.8	12
tt6738136	6.4	64067
tt6739448	6.9	32
tt6739466	6.9	56
tt6739672	8.5	1352
tt6739824	8.7	69
tt6740128	8.6	30
tt6740306	8.2	18
tt6740426	5.7	20
tt6741006	7.4	177
tt6741046	7.0	188
tt6741278	8.7	303018
tt6741624	7.6	119
tt6741638	6.8	126
tt6741920	7.6	2164
tt6741928	8.4	9135
tt6741932	8.8	9819
tt6741936	8.7	9208
tt6742252	7.5	68820
tt6743492	7.1	9
tt6743836	8.1	12
tt6744082	6.6	9
tt6744262	7.9	17
tt6744600	4.6	21
tt6746146	8.3	3258
tt6746194	8.2	2977
tt6746210	8.0	2926
tt6746328	8.0	1289
tt6746804	8.3	29
tt6747148	8.5	385
tt6747996	6.2	25
tt6748252	8.6	121
tt6749330	5.1	192
tt6750122	8.0	8
tt6750400	7.6	10
tt6750922	7.5	12
tt6751668	8.5	1144086
tt6752588	7.8	18
tt6752848	7.4	4591
tt6753890	5.0	9
tt6754162	5.9	1175
tt6754978	5.1	8
tt6757116	9.0	8
tt6757148	8.0	11
tt6758042	8.6	7
tt6758044	8.1	7
tt6760876	5.9	12806
tt6761108	6.9	14
tt6763270	8.4	1190
tt6763778	6.2	1712
tt6765242	8.9	9
tt6765756	6.6	24
tt6766076	7.2	121
tt6766078	7.3	86
tt6766396	7.3	31
tt6768198	8.2	10
tt6768412	6.4	11
tt6768474	8.7	7
tt6769056	7.4	80
tt6770536	7.5	334
tt6770896	7.5	272
tt6771226	7.5	25
tt6772328	5.0	22
tt6772584	6.7	10
tt6772804	4.4	19109
tt6772950	5.3	73292
tt6774420	6.9	1614
tt6775818	8.3	8
tt6775942	6.9	1336
tt6776358	7.9	11
tt6776430	8.0	17
tt6776494	8.8	14
tt6776502	9.1	15
tt6776876	8.5	9
tt6777370	6.8	3645
tt6777470	7.5	55
tt6777478	8.1	42
tt6778300	8.0	49
tt6781798	7.7	10
tt6781982	5.6	48930
tt6782090	5.3	11
tt6782668	8.6	8
tt6786172	6.4	7
tt6786186	6.0	28
tt6786310	5.5	2935
tt6788726	6.3	26
tt6789986	8.0	5
tt6790530	5.8	205
tt6790550	4.2	6
tt6790838	7.3	11
tt6791096	5.7	60145
tt6791190	8.7	24
tt6791318	7.3	8
tt6791350	7.9	463175
tt6791586	4.8	6
tt6792666	5.7	33
tt6793580	7.2	12893
tt6794956	5.9	124
tt6795138	7.1	60
tt6796920	7.8	192
tt6796964	8.4	221
tt6797394	7.5	8
tt6799150	2.5	7
tt6799304	8.8	9
tt6799336	7.4	9
tt6800268	6.8	816
tt6800342	7.4	14
tt6801988	9.5	50
tt6802308	5.3	37048
tt6803040	7.2	1392
tt6803212	6.4	15432
tt6803278	6.4	30
tt6803718	8.3	71
tt6804134	7.0	192
tt6804882	3.3	27
tt6805254	7.8	7
tt6805604	6.4	9
tt6805938	5.2	7461
tt6806448	6.4	255057
tt6806962	6.6	315
tt6810256	7.2	22
tt6811018	6.1	20336
tt6811294	6.8	27
tt6814080	5.4	1503
tt6814096	6.8	12
tt6815938	7.5	776
tt6815956	7.5	468
tt6817090	7.6	16
tt6819032	8.1	12
tt6819062	6.8	7
tt6819126	4.0	718
tt6819194	7.7	18
tt6819382	6.7	272
tt6819774	5.7	10
tt6820256	6.8	62997
tt6821126	6.3	211
tt6821266	7.6	39
tt6822730	7.4	68
tt6822956	9.9	15
tt6823148	6.7	29417
tt6823368	6.6	301843
tt6824572	7.2	24
tt6824604	5.1	56
tt6825362	5.5	11
tt6825404	7.9	68
tt6825836	6.7	9
tt6826192	7.5	8
tt6826536	7.6	2981
tt6827128	8.3	32
tt6827134	7.9	50
tt6827298	8.5	3483
tt6827324	7.1	35
tt6827954	6.8	42
tt6829620	6.8	20
tt6830226	7.4	1058
tt6830246	7.8	825
tt6830412	5.2	1460
tt6830780	6.1	4500
tt6830936	6.9	11
tt6831100	6.3	12
tt6831118	6.1	22
tt6832138	5.4	909
tt6832788	7.1	11
tt6833068	2.2	19
tt6834120	7.5	324
tt6834916	5.1	4799
tt6836936	5.1	26561
tt6837226	7.7	22
tt6837230	8.2	25
tt6837234	8.7	26
tt6837236	8.1	18
tt6837238	8.1	21
tt6837286	8.3	19
tt6837288	7.9	20
tt6837290	8.1	19
tt6837294	7.7	28
tt6837566	6.5	38
tt6837786	8.3	57
tt6839766	7.8	5
tt6839794	7.9	9
tt6840500	4.5	27
tt6840616	7.8	816
tt6840904	5.3	205
tt6840948	7.8	48
tt6840954	8.0	30
tt6841122	7.0	10595
tt6841582	7.2	249
tt6841694	7.7	16
tt6841816	5.4	6
tt6842770	5.8	13597
tt6843504	7.1	145
tt6843524	7.3	44
tt6843734	5.5	12
tt6843812	4.7	12821
tt6845226	7.0	13
tt6845738	7.6	68
tt6845914	6.4	8
tt6845918	5.6	7
tt6846318	5.8	57
tt6846534	6.6	19
tt6847626	7.1	31
tt6848602	4.7	1718
tt6848624	6.9	1030
tt6848736	7.7	661
tt6849128	5.1	694
tt6849784	6.6	28
tt6850820	6.5	75440
tt6850958	8.0	3653
tt6851066	7.4	3739
tt6852178	6.6	4451
tt6852284	6.1	356
tt6852526	5.8	4843
tt6853528	7.2	5511
tt6854022	8.2	194
tt6854672	5.9	4856
tt6854814	4.9	15
tt6854918	7.6	17
tt6855312	7.1	125
tt6855638	6.8	6
tt6856080	9.8	7
tt6856242	6.3	194295
tt6856614	4.6	219
tt6857084	5.7	273
tt6857112	6.8	387278
tt6857166	6.1	34784
tt6857190	4.5	12
tt6857272	7.5	24
tt6857964	7.5	50
tt6858044	5.8	41
tt6859066	7.5	33
tt6859344	4.5	777
tt6859762	5.5	10956
tt6860658	8.4	6
tt6860868	7.8	49
tt6861386	4.8	7
tt6861402	6.0	438
tt6861578	7.6	31
tt6862538	6.6	1481
tt6862770	8.2	7
tt6863378	8.1	30
tt6863510	8.1	102
tt6863530	7.7	94
tt6864046	7.0	19703
tt6864602	7.3	2177
tt6864720	4.9	45
tt6865478	7.5	69
tt6865690	6.7	40867
tt6866224	6.2	17754
tt6866320	7.9	26
tt6866652	3.1	114
tt6866946	7.8	7
tt6867508	7.7	36
tt6869532	7.8	21
tt6869538	6.3	3309
tt6869948	5.0	8
tt6870390	5.1	8
tt6870574	5.5	573
tt6870590	6.7	419
tt6870610	7.1	56
tt6871338	5.7	20
tt6871920	7.0	43
tt6873810	5.4	12
tt6873860	8.5	1293
tt6874242	6.9	21
tt6874254	4.8	2297
tt6874622	8.4	34
tt6874878	6.3	29
tt6875114	2.4	11
tt6875226	6.0	330
tt6875414	7.7	12
tt6875952	5.7	1502
tt6876592	3.3	29
tt6876636	6.3	9
tt6876982	6.1	63
tt6877588	9.0	12
tt6878038	7.9	37409
tt6878306	6.8	100602
tt6878882	6.6	8575
tt6879292	6.8	23
tt6879446	5.4	21752
tt6880182	8.0	184
tt6880310	8.2	7
tt6881490	7.1	2506
tt6882516	6.7	13
tt6882604	6.4	29326
tt6882620	6.7	138
tt6883152	4.6	2758
tt6884200	5.6	4106
tt6885524	8.3	1596
tt6885612	7.6	5
tt6885858	7.8	904
tt6885870	8.6	926
tt6885944	5.8	8
tt6886640	8.3	13
tt6889286	8.5	7
tt6889360	7.4	590
tt6889378	8.1	568
tt6889866	8.5	40
tt6890618	6.1	1157
tt6891558	7.1	30
tt6892218	6.6	16
tt6892340	6.2	2074
tt6893060	7.4	36
tt6893250	9.4	20
tt6893996	6.8	10
tt6896396	6.1	39
tt6896420	7.3	7
tt6896536	7.2	8389
tt6897134	8.4	15
tt6897160	8.4	16
tt6897484	7.6	6
tt6898324	6.8	1285
tt6898484	8.1	15
tt6898616	7.9	34
tt6898634	8.2	26
tt6898654	8.1	23
tt6898908	7.4	34
tt6898924	8.1	30
tt6898932	7.5	30
tt6900448	7.0	19630
tt6901956	4.0	23
tt6902332	5.7	48624
tt6902676	6.3	76919
tt6902694	6.1	17
tt6902696	6.3	13892
tt6902932	7.3	25
tt6903296	7.7	128
tt6903398	7.0	14
tt6903636	6.2	1348
tt6903980	6.6	801
tt6904272	6.7	4533
tt6905402	4.7	628
tt6905692	8.3	5127
tt6905696	5.3	17095
tt6906066	7.5	306
tt6906292	5.4	27845
tt6906454	7.5	7
tt6907820	8.5	75
tt6907830	8.3	73
tt6907836	8.8	77
tt6908168	8.5	31
tt6908268	6.9	18
tt6908334	7.4	27
tt6908354	7.6	20
tt6908386	6.3	18
tt6909846	6.9	3286
tt6910020	2.4	23199
tt6910282	6.6	11521
tt6911608	6.6	119324
tt6912806	5.9	13
tt6913168	5.1	3575
tt6914122	6.6	10047
tt6914542	6.2	4134
tt6915100	6.7	2729
tt6915862	7.4	58
tt6915928	5.9	16
tt6916348	5.0	795
tt6917242	5.8	1388
tt6918030	7.0	11
tt6918124	7.1	13
tt6918304	7.6	46
tt6918666	7.8	7
tt6919942	7.0	10
tt6920084	5.2	70813
tt6920356	6.4	15579
tt6920962	7.4	145
tt6921996	6.2	90103
tt6922038	6.7	93
tt6922826	8.2	1082
tt6922872	7.9	1249
tt6923390	7.5	22
tt6923468	8.2	6
tt6923844	7.6	234
tt6923892	6.9	286
tt6923900	6.8	103
tt6924390	7.2	21
tt6924470	7.9	34
tt6924620	6.8	5
tt6924650	6.7	104286
tt6925204	5.6	49
tt6925620	8.0	12
tt6925902	5.5	4846
tt6926292	6.7	13
tt6926356	6.6	276
tt6927172	5.6	9
tt6928060	6.3	2295
tt6928158	3.5	88
tt6928698	7.4	12
tt6928858	7.5	57
tt6929594	8.7	6
tt6929950	5.6	7
tt6931658	6.7	6988
tt6932068	7.7	168
tt6932244	7.6	45420
tt6932742	7.9	897
tt6932778	7.0	77
tt6932818	7.3	4891
tt6932874	5.9	26043
tt6932912	8.0	21
tt6933338	6.6	1003
tt6934660	7.0	6
tt6937030	8.4	54
tt6937634	7.1	296
tt6937724	3.4	841
tt6938340	7.9	25
tt6938828	6.9	43815
tt6942048	6.8	5159
tt6944308	5.7	10
tt6946054	8.6	8
tt6946516	7.2	6
tt6948120	7.0	6
tt6949164	5.0	20
tt6949172	7.6	19
tt6949358	7.3	32
tt6949888	8.8	81
tt6949936	8.6	79
tt6950302	7.4	86
tt6950306	7.4	74
tt6950308	7.7	78
tt6950944	8.1	13
tt6951410	7.7	16
tt6951420	7.4	12
tt6951892	4.6	5230
tt6952044	8.3	17
tt6952778	7.4	67
tt6952910	9.5	8
tt6953352	6.6	9
tt6953414	8.8	6
tt6953502	8.7	6
tt6953512	8.8	6
tt6953764	2.7	18
tt6954136	3.7	296
tt6954684	2.0	36
tt6954904	7.1	9
tt6955298	6.6	1822
tt6955912	9.4	17
tt6957170	7.3	49
tt6957966	5.7	19738
tt6958014	5.2	5041
tt6958262	9.0	28
tt6958654	9.9	9
tt6958828	5.7	136
tt6958832	4.9	79
tt6959716	5.8	50
tt6960218	4.0	54
tt6961482	6.8	20
tt6961754	7.7	132
tt6964076	7.5	4097
tt6964940	6.7	8260
tt6966558	7.3	115
tt6966686	7.7	10
tt6966692	8.2	674486
tt6966804	9.2	32
tt6967076	8.4	13
tt6967580	7.1	638
tt6967684	9.0	9
tt6968502	7.7	164
tt6968614	5.6	52392
tt6969516	8.1	63
tt6971330	6.5	614
tt6971444	6.2	5
tt6971752	6.9	12142
tt6973566	7.8	13
tt6973850	6.5	16
tt6974196	5.9	461
tt6974246	8.0	50
tt6974992	7.2	53
tt6975126	9.1	818
tt6975600	7.5	451
tt6975842	5.1	1474
tt6976172	6.2	377
tt6976212	7.6	28
tt6977176	9.0	14
tt6977218	6.1	159
tt6977338	6.7	89127
tt6978388	9.0	9
tt6978870	7.7	1696
tt6979456	8.2	35
tt6979604	6.8	8
tt6979754	8.0	52
tt6979924	8.7	40
tt6980546	7.4	19959
tt6980960	6.8	1844
tt6981194	7.4	32
tt6981896	7.4	468
tt6982794	3.9	4987
tt6983148	4.1	11
tt6983384	7.0	11
tt6984230	2.9	3927
tt6984312	7.1	15
tt6984322	7.2	14
tt6984524	7.0	8
tt6985074	5.8	80
tt6985094	7.4	1261
tt6985200	7.5	1758
tt6985476	6.3	158
tt6985586	7.3	7
tt6985880	7.2	46
tt6986324	6.2	6
tt6987028	7.0	297
tt6987316	5.8	8
tt6987912	8.9	207
tt6988116	3.8	22250
tt6990956	7.1	30
tt6991080	8.8	6
tt6991500	6.5	87
tt6992978	7.1	4835
tt6993008	4.3	11
tt6993230	8.2	51
tt6993472	7.1	17
tt6996808	8.0	132
tt6997002	7.5	34
tt6997388	9.5	6
tt6997772	7.4	35
tt6998518	6.5	98131
tt6998642	7.8	7
tt6999746	7.2	7
tt7002100	7.3	49
tt7002170	8.1	60
tt7003274	7.0	14
tt7003872	7.5	854
tt7004296	8.2	21
tt7005144	5.6	33
tt7005158	7.2	11
tt7005912	8.5	20
tt7006420	6.8	26
tt7008078	7.8	10
tt7008088	8.0	10
tt7008252	7.3	86
tt7008872	6.9	46016
tt7009432	7.4	173
tt7009548	8.7	44
tt7009712	8.4	12
tt7009714	7.9	11
tt7010276	9.0	22
tt7010666	8.2	25
tt7010760	5.5	113
tt7011996	7.5	2480
tt7012058	8.3	18
tt7013254	7.1	534
tt7014006	7.3	86358
tt7015218	6.1	134
tt7015224	7.7	104
tt7015502	6.8	200
tt7015976	7.8	168
tt7015998	8.8	8
tt7016236	7.6	244
tt7016298	6.8	46
tt7016936	8.1	152178
tt7017168	6.4	31
tt7017416	7.5	215
tt7017420	8.2	24
tt7017442	8.5	9
tt7018514	7.3	46
tt7019526	6.4	11
tt7019574	7.9	8
tt7020050	6.9	20
tt7020732	5.8	7
tt7020780	8.2	7
tt7021436	7.1	24
tt7022016	5.6	5
tt7022084	6.3	7
tt7022500	6.5	971
tt7022748	7.3	1260
tt7023298	6.8	30
tt7024002	8.0	26
tt7024200	8.4	8
tt7024950	7.0	8
tt7025370	8.1	37
tt7025388	4.8	4947
tt7026270	6.2	1302
tt7026488	5.9	13003
tt7026524	7.0	9
tt7026672	6.5	25504
tt7026784	6.4	10
tt7026876	6.1	9
tt7027092	5.5	3949
tt7027210	6.9	515
tt7027278	6.8	16148
tt7027740	8.6	25
tt7027760	8.5	2026
tt7027850	6.0	269
tt7028204	8.3	60
tt7028340	7.1	29
tt7028584	8.0	6
tt7029252	8.8	29974
tt7029746	6.5	382
tt7029754	7.1	361
tt7030468	8.5	227
tt7031382	4.9	51
tt7033170	6.0	82
tt7033498	6.4	627
tt7034590	7.2	23
tt7034646	6.1	919
tt7034986	6.0	10
tt7035700	6.4	22
tt7035826	5.7	23
tt7036826	6.1	21
tt7037458	7.8	57
tt7037468	7.2	22
tt7037642	6.6	19
tt7038712	9.4	9
tt7038762	4.5	12178
tt7039152	8.1	410
tt7039166	5.9	8
tt7040098	7.5	686
tt7040874	6.7	189097
tt7043488	7.3	108
tt7043574	6.5	92
tt7043970	7.7	49
tt7044778	6.8	66
tt7045630	6.3	52
tt7046524	6.1	423
tt7046974	7.5	3183
tt7048622	7.6	19007
tt7049542	5.5	1877
tt7049682	8.2	144872
tt7051994	8.2	18
tt7052122	6.1	34
tt7052346	7.5	9
tt7053766	8.0	18
tt7053786	7.9	10
tt7054636	4.7	5558
tt7054934	8.8	6
tt7055400	7.8	11
tt7056528	8.1	10
tt7056732	7.3	11626
tt7056772	4.6	213
tt7058612	6.0	493
tt7058854	6.9	289
tt7059752	6.6	32
tt7059844	3.0	23035
tt7060616	7.3	9
tt7060902	7.0	27
tt7065882	8.1	44
tt7065900	7.8	36
tt7066540	6.1	42
tt7066802	8.4	18
tt7067014	8.9	972
tt7068388	5.8	74
tt7068638	9.0	5
tt7068900	7.8	253
tt7068904	7.7	263
tt7069210	6.2	166908
tt7069214	7.9	134
tt7069554	7.6	350
tt7069568	7.6	332
tt7070030	5.3	33
tt7070818	4.8	9231
tt7073378	9.1	1353
tt7073522	5.9	1649
tt7073998	8.8	17289
tt7074622	9.0	10
tt7074886	6.1	14929
tt7075406	7.8	21
tt7075914	6.9	20
tt7076630	7.3	6290
tt7076834	6.5	13341
tt7076838	6.3	169
tt7077344	8.0	700
tt7077350	7.8	641
tt7077352	8.1	693
tt7080092	7.3	47
tt7080564	6.1	13
tt7080608	7.7	2672
tt7080610	8.1	2554
tt7080616	8.9	4439
tt7080906	8.6	5
tt7082498	8.8	9
tt7082520	8.9	22
tt7082530	9.0	10
tt7082534	5.1	44
tt7082870	7.1	14
tt7083006	6.7	2282
tt7083526	6.3	11799
tt7084232	6.2	7
tt7084498	5.4	12
tt7084500	5.5	11
tt7084504	5.2	10
tt7084506	6.6	18
tt7084530	5.4	9
tt7084538	7.3	11
tt7084552	6.9	15
tt7084564	6.2	8
tt7085066	6.0	12
tt7085456	8.4	29
tt7086706	3.5	8967
tt7087210	5.4	2675
tt7087512	6.4	8
tt7088018	5.5	14
tt7088542	7.8	18
tt7088888	8.0	7
tt7089410	7.4	5
tt7089882	7.3	709
tt7090020	6.9	341
tt7090172	5.5	101
tt7090538	4.6	142
tt7090704	8.6	12
tt7091214	8.5	7
tt7091956	3.2	17
tt7093634	7.3	72
tt7093904	5.8	2177
tt7094436	5.4	20
tt7094780	8.7	13667
tt7095052	7.3	15
tt7095654	6.6	5440
tt7095726	5.4	104
tt7096840	6.8	29
tt7096870	6.2	6
tt7097110	6.5	18
tt7097896	5.9	300603
tt7098090	4.9	20
tt7099262	8.1	19
tt7099334	7.9	7088
tt7099552	7.4	95
tt7099566	2.9	1104
tt7100024	7.2	685
tt7100102	7.1	652
tt7100122	7.6	668
tt7100126	7.5	649
tt7103246	7.0	65
tt7103388	6.6	34
tt7103462	6.8	14
tt7103958	8.8	30
tt7104206	6.5	25
tt7106728	4.7	72
tt7108566	6.4	5
tt7108570	6.4	7
tt7108976	6.1	673
tt7111372	8.0	11
tt7111992	7.6	752
tt7116006	7.8	43
tt7116096	6.1	63
tt7116200	7.8	21
tt7116334	7.8	35
tt7117420	6.8	97
tt7119174	8.1	83
tt7119418	6.0	11
tt7120662	8.5	74708
tt7121588	5.3	232
tt7121590	5.8	7
tt7121724	8.1	117
tt7121786	7.7	88
tt7122324	8.0	319
tt7122782	6.9	39
tt7122852	4.2	28
tt7123700	7.6	19
tt7123880	5.9	32
tt7124152	6.8	100
tt7125158	7.6	67
tt7125188	6.8	21
tt7125222	7.6	124
tt7125812	7.0	23
tt7125822	6.1	76
tt7125860	7.1	54872
tt7126154	6.9	17
tt7126486	8.0	1778
tt7126684	7.4	34
tt7126746	5.0	5781
tt7126776	5.1	713
tt7126948	5.3	309317
tt7127156	9.5	7
tt7127248	5.1	235
tt7127738	6.0	5
tt7128316	6.5	467
tt7128492	7.0	5
tt7129054	8.7	74
tt7129346	9.2	12
tt7129440	5.0	5
tt7129830	6.7	10
tt7129926	6.3	4123
tt7130262	5.3	289
tt7130472	8.2	20
tt7130802	7.4	229
tt7130812	7.7	10
tt7130916	5.3	4027
tt7131686	7.8	12
tt7131870	5.9	9544
tt7131960	9.7	7
tt7132924	6.1	549
tt7133182	7.5	125
tt7133524	7.0	11
tt7133554	7.2	3120
tt7134096	5.4	21232
tt7134908	7.1	100627
tt7135450	7.4	7
tt7135516	8.6	420
tt7136064	2.9	15
tt7136584	7.2	150
tt7136916	8.2	45
tt7137380	6.2	33516
tt7137388	7.7	13
tt7137582	6.8	17
tt7137846	5.5	17720
tt7137906	8.8	157122
tt7138238	8.3	7
tt7138282	7.7	56
tt7138492	8.2	5
tt7138494	6.8	19
tt7138636	5.9	191
tt7139110	9.2	12
tt7139158	7.5	8
tt7139160	8.5	10
tt7139282	7.4	23
tt7139328	7.0	7
tt7140192	7.8	10
tt7140432	6.8	152
tt7140944	8.1	16
tt7140992	7.6	138
tt7141156	7.2	184
tt7141178	9.2	13
tt7141188	7.4	12
tt7142506	7.7	9486
tt7143290	7.1	385
tt7143320	5.6	35
tt7143492	6.9	197
tt7144536	7.8	15
tt7144666	6.9	258287
tt7145012	6.0	238
tt7145804	5.3	265
tt7146054	7.1	1108
tt7146302	8.0	6
tt7146600	8.1	9226
tt7146812	7.4	184706
tt7147704	7.6	29
tt7147708	8.0	27
tt7148166	7.9	9
tt7148172	8.3	7
tt7149452	8.2	20
tt7149544	9.2	15
tt7149638	7.2	9
tt7149652	7.6	1230
tt7149730	6.3	38271
tt7151356	8.0	66
tt7151758	8.7	16
tt7153034	6.9	3588
tt7153488	4.5	7148
tt7153564	5.0	90
tt7153616	7.1	66
tt7153766	6.4	53330
tt7153834	3.9	18
tt7154022	6.8	22
tt7154262	7.0	9
tt7155122	7.2	14
tt7155152	6.9	11
tt7155290	8.4	296
tt7156436	5.4	1635
tt7157694	8.4	20
tt7160070	7.2	21759
