week,at_rank1,views_at_rank1,at_rank2,views_at_rank2,at_rank3,views_at_rank3,at_rank4,views_at_rank4,at_rank5,views_at_rank5,at_rank6,views_at_rank6,at_rank7,views_at_rank7,at_rank8,views_at_rank8,at_rank9,views_at_rank9,at_rank10,views_at_rank10
2022-06-19,tt0069515,"[17230000.0, nan, 1.0]",tt0094851,"[13870000.0, nan, 1.0]",tt20597408,"[12400000.0, nan, 1.0]",tt7311164,"[6090000.0, nan, 2.0]",tt6455162,"[4120000.0, nan, 1.0]",tt7126758,"[3970000.0, nan, 1.0]",,,tt0077451,"[2740000.0, nan, 2.0]",tt13393058,"[1950000.0, nan, 1.0]",tt3662308,"[1860000.0, nan, 2.0]"
2022-06-19,tt1460534,"[102260000.0, nan, 4.0]",tt2442560,"[61360000.0, nan, 2.0]",tt13315156,"[48770000.0, nan, 2.0]",tt1460534,"[38900000.0, nan, 4.0]",tt1460534,"[38660000.0, nan, 4.0]",tt1460534,"[35880000.0, nan, 5.0]",tt20560404,"[27640000.0, nan, 2.0]",tt13861620,"[22480000.0, nan, 1.0]",tt13833978,"[17550000.0, nan, 6.0]",tt2442560,"[16420000.0, nan, 1.0]"
2022-06-19,tt14463542,"[30210000.0, nan, 2.0]",tt19115260,"[15000000.0, nan, 8.0]",,,tt0233127,"[11480000.0, nan, 27.0]",tt13561292,"[11300000.0, nan, 1.0]",tt0216459,"[9760000.0, nan, 18.0]",tt13980362,"[9680000.0, nan, 5.0]",tt14821886,"[7710000.0, nan, 1.0]",tt0192878,"[7640000.0, nan, 2.0]",tt10919420,"[7480000.0, nan, 20.0]"
2022-06-12,tt0073133,"[84580000.0, nan, 1.0]",tt0104516,"[40700000.0, nan, 2.0]",tt12532368,"[9820000.0, nan, 1.0]",tt0948470,"[8440000.0, nan, 2.0]",tt17050828,"[7220000.0, nan, 5.0]",tt15215512,"[7130000.0, nan, 4.0]",tt1229238,"[6550000.0, nan, 1.0]",tt1206885,"[6530000.0, nan, 1.0]",tt0120647,"[6260000.0, nan, 1.0]",tt3794354,"[5510000.0, nan, 7.0]"
2022-06-12,,,tt16636178,"[5000000.0, nan, 1.0]",tt0077451,"[3640000.0, nan, 1.0]",tt13276352,"[2720000.0, nan, 4.0]",tt10607266,"[2230000.0, nan, 6.0]",tt3662308,"[2060000.0, nan, 1.0]",tt15432804,"[2010000.0, nan, 4.0]",tt11924738,"[1870000.0, nan, 5.0]",tt20420316,"[1830000.0, nan, 1.0]",tt7311164,"[1710000.0, nan, 1.0]"
2022-06-12,tt1460534,"[159240000.0, nan, 3.0]",tt1460534,"[51420000.0, nan, 3.0]",tt1460534,"[50290000.0, nan, 4.0]",tt1460534,"[47600000.0, nan, 3.0]",tt2442560,"[45710000.0, nan, 1.0]",tt20560404,"[31140000.0, nan, 1.0]",tt13315156,"[30340000.0, nan, 1.0]",tt13833978,"[27190000.0, nan, 5.0]",tt7414406,"[26690000.0, nan, 2.0]",tt13925166,"[20300000.0, nan, 1.0]"
2022-06-12,tt13980362,"[19400000.0, nan, 4.0]",tt0192878,"[18310000.0, nan, 1.0]",tt15341198,"[16150000.0, nan, 2.0]",tt14463542,"[15900000.0, nan, 1.0]",tt19115260,"[14910000.0, nan, 7.0]",,,tt13018574,"[12210000.0, nan, 1.0]",,,tt0233127,"[9680000.0, nan, 26.0]",tt11937816,"[9030000.0, nan, 4.0]"
2022-06-05,tt0104516,"[35600000.0, nan, 1.0]",tt15215512,"[14410000.0, nan, 3.0]",tt0948470,"[13500000.0, nan, 1.0]",tt17050828,"[13260000.0, nan, 4.0]",tt0397535,"[10200000.0, nan, 1.0]",tt0114070,"[10120000.0, nan, 1.0]",tt5919756,"[8670000.0, nan, 1.0]",tt3794354,"[6500000.0, nan, 6.0]",tt0790724,"[5370000.0, nan, 1.0]",,
2022-06-05,,,tt13276352,"[5540000.0, nan, 3.0]",tt15432804,"[4780000.0, nan, 3.0]",tt10607266,"[3670000.0, nan, 5.0]",tt11924738,"[3040000.0, nan, 4.0]",tt10083340,"[2840000.0, nan, 6.0]",,,tt13391710,"[2230000.0, nan, 1.0]",tt16383308,"[2110000.0, nan, 3.0]",tt14278520,"[1920000.0, nan, 1.0]"
2022-06-05,tt1460534,"[335010000.0, nan, 2.0]",tt1460534,"[75080000.0, nan, 3.0]",tt1460534,"[58270000.0, nan, 2.0]",tt1460534,"[47420000.0, nan, 2.0]",tt13833978,"[42530000.0, nan, 4.0]",tt7414406,"[30640000.0, nan, 1.0]",tt5071412,"[16770000.0, nan, 13.0]",tt19361940,"[10530000.0, nan, 3.0]",tt8740790,"[9990000.0, nan, 11.0]",tt2741602,"[8710000.0, nan, 1.0]"
2022-06-05,tt13980362,"[37160000.0, nan, 3.0]",tt11937816,"[15570000.0, nan, 3.0]",,,tt19115260,"[12910000.0, nan, 6.0]",tt15341198,"[12090000.0, nan, 1.0]",tt18974572,"[9870000.0, nan, 7.0]",tt0233127,"[9400000.0, nan, 25.0]",tt13457822,"[9030000.0, nan, 5.0]",tt0367409,"[8770000.0, nan, 2.0]",tt14819828,"[8270000.0, nan, 13.0]"
2022-05-29,tt15215512,"[32630000.0, nan, 2.0]",tt17050828,"[24560000.0, nan, 3.0]",,,tt0026261,"[11740000.0, nan, 2.0]",tt3794354,"[8910000.0, nan, 5.0]",tt0048734,"[6440000.0, nan, 1.0]",,,tt1860353,"[5310000.0, nan, 1.0]",tt0307913,"[5150000.0, nan, 3.0]",tt7545524,"[4610000.0, nan, 1.0]"
2022-05-29,,,tt15432804,"[15600000.0, nan, 2.0]",tt13276352,"[14000000.0, nan, 2.0]",tt10607266,"[6090000.0, nan, 4.0]",tt16383308,"[5490000.0, nan, 2.0]",tt11924738,"[4840000.0, nan, 3.0]",tt10083340,"[4840000.0, nan, 5.0]",tt11321584,"[4640000.0, nan, 1.0]",,,tt13623916,"[2960000.0, nan, 1.0]"
2022-05-29,tt1460534,"[286790000.0, nan, 1.0]",tt13833978,"[64820000.0, nan, 3.0]",tt1460534,"[38050000.0, nan, 2.0]",tt1460534,"[24290000.0, nan, 1.0]",tt1460534,"[22210000.0, nan, 1.0]",tt5071412,"[21910000.0, nan, 12.0]",tt19361940,"[19890000.0, nan, 2.0]",tt9561862,"[15390000.0, nan, 2.0]",tt8740790,"[11340000.0, nan, 10.0]",tt10547554,"[10260000.0, nan, 3.0]"
2022-05-29,tt13980362,"[61620000.0, nan, 2.0]",tt11937816,"[31840000.0, nan, 2.0]",tt11937816,"[14600000.0, nan, 2.0]",tt13457822,"[14340000.0, nan, 4.0]",,,tt18974572,"[12880000.0, nan, 6.0]",tt19115260,"[12720000.0, nan, 5.0]",tt11937816,"[11770000.0, nan, 1.0]",tt11323608,"[11120000.0, nan, 3.0]",tt14819828,"[9990000.0, nan, 12.0]"
2022-05-22,tt17050828,"[62420000.0, nan, 2.0]",tt15215512,"[33000000.0, nan, 1.0]",tt0026261,"[18060000.0, nan, 1.0]",tt3794354,"[15990000.0, nan, 4.0]",tt0307913,"[13580000.0, nan, 2.0]",,,tt1392197,"[7480000.0, nan, 3.0]",tt1879016,"[6720000.0, nan, 2.0]",tt12996154,"[6110000.0, nan, 4.0]",tt11851950,"[6080000.0, nan, 1.0]"
2022-05-22,tt13276352,"[14830000.0, nan, 1.0]",tt11924738,"[14400000.0, nan, 2.0]",tt10607266,"[10820000.0, nan, 3.0]",tt10083340,"[8800000.0, nan, 4.0]",tt15432804,"[8380000.0, nan, 1.0]",,,tt16383308,"[4470000.0, nan, 1.0]",tt19768508,"[3430000.0, nan, 1.0]",,,,
2022-05-22,tt13833978,"[108090000.0, nan, 2.0]",tt5071412,"[31400000.0, nan, 11.0]",tt19361940,"[16520000.0, nan, 1.0]",tt10547554,"[15440000.0, nan, 2.0]",tt13660962,"[15230000.0, nan, 2.0]",tt9561862,"[14420000.0, nan, 1.0]",tt8740790,"[13660000.0, nan, 9.0]",tt6143796,"[12740000.0, nan, 2.0]",tt19671142,"[11390000.0, nan, 2.0]",tt1460534,"[9490000.0, nan, 1.0]"
2022-05-22,tt11937816,"[46590000.0, nan, 1.0]",tt13457822,"[28660000.0, nan, 3.0]",tt13980362,"[20200000.0, nan, 1.0]",tt18974572,"[19220000.0, nan, 5.0]",tt11937816,"[14210000.0, nan, 1.0]",tt14819828,"[13220000.0, nan, 11.0]",tt11323608,"[11990000.0, nan, 2.0]",tt19115260,"[10850000.0, nan, 4.0]",,,tt0233127,"[9650000.0, nan, 24.0]"
2022-05-15,tt17050828,"[55940000.0, nan, 1.0]",tt0307913,"[23870000.0, nan, 1.0]",tt1392197,"[15030000.0, nan, 2.0]",tt0206545,"[13310000.0, nan, 2.0]",tt1879016,"[12620000.0, nan, 1.0]",tt3794354,"[12290000.0, nan, 3.0]",tt12996154,"[10580000.0, nan, 3.0]",tt0120873,"[5520000.0, nan, 2.0]",tt1259528,"[5420000.0, nan, 1.0]",tt2283336,"[4650000.0, nan, 2.0]"
2022-05-15,tt10607266,"[32370000.0, nan, 2.0]",tt11924738,"[21590000.0, nan, 1.0]",tt10083340,"[12190000.0, nan, 3.0]",,,,,tt14479746,"[4270000.0, nan, 2.0]",,,tt10516196,"[3240000.0, nan, 1.0]",tt16969906,"[2840000.0, nan, 2.0]",,
2022-05-15,tt5071412,"[48620000.0, nan, 10.0]",tt13833978,"[45090000.0, nan, 1.0]",tt6143796,"[19190000.0, nan, 1.0]",tt8740790,"[16020000.0, nan, 8.0]",tt10547554,"[14120000.0, nan, 1.0]",tt3609352,"[12260000.0, nan, 3.0]",tt9817298,"[10860000.0, nan, 4.0]",tt13660962,"[10750000.0, nan, 1.0]",tt19671142,"[10630000.0, nan, 1.0]",tt12748084,"[9670000.0, nan, 5.0]"
2022-05-15,tt13457822,"[62490000.0, nan, 2.0]",tt18974572,"[28930000.0, nan, 4.0]",tt14819828,"[20160000.0, nan, 10.0]",tt14460684,"[16930000.0, nan, 2.0]",tt12304420,"[10480000.0, nan, 1.0]",tt19115260,"[10050000.0, nan, 3.0]",tt15090462,"[9920000.0, nan, 1.0]",tt0283770,"[9820000.0, nan, 4.0]",tt11323608,"[9690000.0, nan, 1.0]",tt0233127,"[9440000.0, nan, 23.0]"
2022-05-08,tt12996154,"[27530000.0, nan, 2.0]",tt3794354,"[17150000.0, nan, 2.0]",tt18563148,"[11150000.0, nan, 2.0]",tt0206545,"[10840000.0, nan, 1.0]",tt0059265,"[8610000.0, nan, 1.0]",tt0120873,"[8080000.0, nan, 1.0]",tt19034332,"[7590000.0, nan, 2.0]",tt2283336,"[7370000.0, nan, 1.0]",tt1392197,"[7010000.0, nan, 1.0]",tt0920451,"[6290000.0, nan, 2.0]"
2022-05-08,tt10607266,"[27090000.0, nan, 1.0]",,,tt10083340,"[8320000.0, nan, 2.0]",tt16969906,"[6960000.0, nan, 1.0]",,,tt0454792,"[4380000.0, nan, 2.0]",,,,,tt14479746,"[3610000.0, nan, 1.0]",tt12738164,"[2050000.0, nan, 1.0]"
2022-05-08,tt5071412,"[102120000.0, nan, 9.0]",tt3609352,"[23180000.0, nan, 2.0]",tt8740790,"[21240000.0, nan, 7.0]",tt9817298,"[17410000.0, nan, 3.0]",tt12748084,"[15340000.0, nan, 4.0]",tt10638036,"[14970000.0, nan, 3.0]",tt5071412,"[13640000.0, nan, 4.0]",,,tt10462178,"[11070000.0, nan, 1.0]",tt19757508,"[10850000.0, nan, 1.0]"
2022-05-08,tt18974572,"[48550000.0, nan, 3.0]",tt13457822,"[25820000.0, nan, 1.0]",tt14819828,"[19100000.0, nan, 9.0]",tt5820976,"[13260000.0, nan, 1.0]",tt14140886,"[12280000.0, nan, 2.0]",tt19115260,"[10370000.0, nan, 2.0]",tt0283770,"[10080000.0, nan, 3.0]",tt14460684,"[9640000.0, nan, 1.0]",tt0233127,"[9530000.0, nan, 22.0]",tt7134908,"[9490000.0, nan, 5.0]"
2022-05-01,tt12996154,"[77980000.0, nan, 1.0]",tt18563148,"[20280000.0, nan, 1.0]",tt19034332,"[15360000.0, nan, 1.0]",tt0920451,"[10040000.0, nan, 1.0]",tt0386846,"[6660000.0, nan, 3.0]",tt13648228,"[6640000.0, nan, 4.0]",tt30835200,"[6050000.0, nan, 4.0]",tt2463208,"[5660000.0, nan, 8.0]",tt3794354,"[4920000.0, nan, 1.0]",tt0126029,"[4540000.0, nan, 7.0]"
2022-05-01,tt10083340,"[13810000.0, nan, 1.0]",,,tt0454792,"[4450000.0, nan, 1.0]",tt0037426,"[3060000.0, nan, 2.0]",tt10515864,"[2620000.0, nan, 4.0]",tt12663250,"[2520000.0, nan, 4.0]",tt18970380,"[2400000.0, nan, 3.0]",tt14463484,"[1990000.0, nan, 12.0]",,,tt16024152,"[1260000.0, nan, 1.0]"
2022-05-01,tt5071412,"[78400000.0, nan, 8.0]",tt9817298,"[34310000.0, nan, 2.0]",tt12748084,"[30170000.0, nan, 3.0]",tt8740790,"[29740000.0, nan, 6.0]",tt10638036,"[23940000.0, nan, 2.0]",tt18970124,"[20910000.0, nan, 2.0]",tt3609352,"[15470000.0, nan, 1.0]",tt18396952,"[13140000.0, nan, 4.0]",tt8740790,"[12130000.0, nan, 6.0]",tt15527326,"[11760000.0, nan, 2.0]"
2022-05-01,tt18974572,"[85260000.0, nan, 2.0]",tt15019128,"[25120000.0, nan, 2.0]",tt14819828,"[19500000.0, nan, 8.0]",tt7134908,"[14890000.0, nan, 4.0]",tt13317454,"[13000000.0, nan, 2.0]",tt14140886,"[11230000.0, nan, 1.0]",tt0283770,"[10460000.0, nan, 2.0]",tt0233127,"[9800000.0, nan, 21.0]",tt17513352,"[9580000.0, nan, 10.0]",tt19115260,"[9090000.0, nan, 1.0]"
2022-04-24,tt11514780,"[15260000.0, nan, 2.0]",tt30835200,"[13350000.0, nan, 3.0]",tt19034522,"[9920000.0, nan, 1.0]",tt13648228,"[8280000.0, nan, 3.0]",tt10715446,"[7490000.0, nan, 1.0]",tt2463208,"[7480000.0, nan, 7.0]",tt0007190,"[6750000.0, nan, 1.0]",tt0386846,"[6620000.0, nan, 2.0]",tt0126029,"[5310000.0, nan, 6.0]",tt0416645,"[4920000.0, nan, 2.0]"
2022-04-24,tt18970380,"[9330000.0, nan, 2.0]",tt10515864,"[6150000.0, nan, 3.0]",tt12663250,"[5080000.0, nan, 3.0]",tt0037426,"[2810000.0, nan, 1.0]",tt2375379,"[2220000.0, nan, 1.0]",tt14463484,"[2200000.0, nan, 11.0]",tt16427718,"[1920000.0, nan, 4.0]",tt6708668,"[1830000.0, nan, 6.0]",tt14898794,"[1700000.0, nan, 5.0]",tt14107554,"[1620000.0, nan, 3.0]"
2022-04-24,tt12748084,"[75560000.0, nan, 2.0]",tt8740790,"[46130000.0, nan, 5.0]",tt18970124,"[37460000.0, nan, 1.0]",tt18396952,"[29010000.0, nan, 3.0]",tt9817298,"[28360000.0, nan, 1.0]",tt8740790,"[17280000.0, nan, 5.0]",tt10638036,"[14550000.0, nan, 1.0]",tt15527326,"[13560000.0, nan, 1.0]",tt15254812,"[12810000.0, nan, 1.0]",tt18750552,"[11780000.0, nan, 2.0]"
2022-04-24,tt18974572,"[68040000.0, nan, 1.0]",tt7134908,"[29490000.0, nan, 3.0]",tt13317454,"[22060000.0, nan, 1.0]",tt14819828,"[20380000.0, nan, 7.0]",tt13308276,"[18840000.0, nan, 2.0]",tt15019128,"[17320000.0, nan, 1.0]",tt17513352,"[11340000.0, nan, 9.0]",tt0146376,"[10820000.0, nan, 2.0]",tt0233127,"[10490000.0, nan, 20.0]",tt0216459,"[10390000.0, nan, 17.0]"
2022-04-17,tt30835200,"[35900000.0, nan, 2.0]",tt11514780,"[16000000.0, nan, 1.0]",tt3758162,"[9750000.0, nan, 1.0]",tt2463208,"[9270000.0, nan, 6.0]",tt12141112,"[8740000.0, nan, 1.0]",tt13648228,"[8600000.0, nan, 2.0]",tt0118139,"[7710000.0, nan, 1.0]",tt18555320,"[7150000.0, nan, 2.0]",tt0416645,"[6770000.0, nan, 1.0]",tt7616798,"[5750000.0, nan, 1.0]"
2022-04-17,tt10515864,"[17800000.0, nan, 2.0]",tt18970380,"[17020000.0, nan, 1.0]",tt12663250,"[16380000.0, nan, 2.0]",tt14118046,"[5230000.0, nan, 1.0]",tt16427718,"[4320000.0, nan, 3.0]",tt14107554,"[4020000.0, nan, 2.0]",tt6708668,"[3040000.0, nan, 5.0]",tt14898794,"[2550000.0, nan, 4.0]",tt6471264,"[2400000.0, nan, 1.0]",tt14463484,"[2280000.0, nan, 10.0]"
2022-04-17,tt8740790,"[66610000.0, nan, 4.0]",tt18396952,"[58470000.0, nan, 2.0]",tt12748084,"[40280000.0, nan, 1.0]",tt8740790,"[23300000.0, nan, 4.0]",tt18750552,"[17090000.0, nan, 1.0]",tt8740976,"[13690000.0, nan, 10.0]",tt1064899,"[13100000.0, nan, 2.0]",tt3032476,"[12430000.0, nan, 2.0]",tt18970454,"[11410000.0, nan, 2.0]",tt18314214,"[11210000.0, nan, 4.0]"
2022-04-17,tt7134908,"[67390000.0, nan, 2.0]",tt14819828,"[24190000.0, nan, 6.0]",tt17513352,"[14080000.0, nan, 8.0]",tt13308276,"[11810000.0, nan, 1.0]",tt0216459,"[11350000.0, nan, 16.0]",tt15353358,"[11070000.0, nan, 1.0]",tt0146376,"[10940000.0, nan, 1.0]",tt0233127,"[10400000.0, nan, 19.0]",tt7134908,"[10110000.0, nan, 2.0]",tt15140592,"[9410000.0, nan, 8.0]"
2022-04-10,tt30835200,"[26770000.0, nan, 1.0]",tt2463208,"[10900000.0, nan, 5.0]",tt0060396,"[9950000.0, nan, 2.0]",tt0892791,"[9770000.0, nan, 2.0]",tt0878804,"[8710000.0, nan, 2.0]",tt0430105,"[8170000.0, nan, 1.0]",tt0278435,"[5790000.0, nan, 1.0]",tt13648228,"[5650000.0, nan, 1.0]",tt0126029,"[5340000.0, nan, 5.0]",tt18555320,"[4550000.0, nan, 1.0]"
2022-04-10,tt10515864,"[23960000.0, nan, 1.0]",tt16427718,"[13300000.0, nan, 2.0]",tt12663250,"[12540000.0, nan, 1.0]",tt14107554,"[5690000.0, nan, 1.0]",tt6708668,"[4660000.0, nan, 4.0]",tt14915608,"[4610000.0, nan, 2.0]",tt11081050,"[4020000.0, nan, 1.0]",tt14898794,"[4010000.0, nan, 3.0]",tt11655202,"[3710000.0, nan, 1.0]",tt7948540,"[3580000.0, nan, 2.0]"
2022-04-10,tt8740790,"[115750000.0, nan, 3.0]",tt18396952,"[43710000.0, nan, 1.0]",tt8740790,"[35760000.0, nan, 3.0]",tt18970454,"[17700000.0, nan, 1.0]",tt8740976,"[17320000.0, nan, 9.0]",tt3032476,"[15170000.0, nan, 1.0]",tt18314214,"[14760000.0, nan, 3.0]",tt18469966,"[13770000.0, nan, 1.0]",tt4179452,"[12970000.0, nan, 5.0]",tt12427840,"[12630000.0, nan, 1.0]"
2022-04-10,tt7134908,"[51380000.0, nan, 1.0]",tt14819828,"[41460000.0, nan, 5.0]",tt17513352,"[22530000.0, nan, 7.0]",tt15140592,"[14830000.0, nan, 7.0]",tt0216459,"[13050000.0, nan, 15.0]",tt0233127,"[10590000.0, nan, 18.0]",tt26348840,"[9040000.0, nan, 5.0]",tt14169960,"[8130000.0, nan, 11.0]",tt0283770,"[6890000.0, nan, 1.0]",tt15553922,"[6210000.0, nan, 7.0]"
2022-04-03,tt2463208,"[17720000.0, nan, 4.0]",tt0060396,"[12450000.0, nan, 1.0]",tt15479902,"[12070000.0, nan, 1.0]",tt0878804,"[9880000.0, nan, 1.0]",tt8106534,"[8730000.0, nan, 3.0]",tt1856101,"[7850000.0, nan, 1.0]",tt0892791,"[7690000.0, nan, 1.0]",tt1025100,"[7000000.0, nan, 3.0]",tt11278476,"[6380000.0, nan, 3.0]",tt39480694,"[6140000.0, nan, 1.0]"
2022-04-03,tt16427718,"[24280000.0, nan, 1.0]",tt6708668,"[11270000.0, nan, 3.0]",tt14898794,"[10810000.0, nan, 2.0]",tt7948540,"[3850000.0, nan, 1.0]",,,tt13350858,"[3440000.0, nan, 1.0]",tt14915608,"[3290000.0, nan, 1.0]",tt7518786,"[3120000.0, nan, 2.0]",tt14362698,"[2770000.0, nan, 1.0]",tt14463484,"[2410000.0, nan, 9.0]"
2022-04-03,tt8740790,"[251740000.0, nan, 2.0]",tt8740790,"[53020000.0, nan, 2.0]",tt18314214,"[26510000.0, nan, 2.0]",tt8740976,"[21960000.0, nan, 8.0]",tt4179452,"[19110000.0, nan, 4.0]",tt1830379,"[16490000.0, nan, 3.0]",tt9170236,"[16220000.0, nan, 5.0]",tt1830379,"[13200000.0, nan, 2.0]",tt11311302,"[10050000.0, nan, 5.0]",tt0330958,"[8310000.0, nan, 2.0]"
2022-04-03,tt14819828,"[32520000.0, nan, 4.0]",tt17513352,"[26210000.0, nan, 6.0]",tt0216459,"[15230000.0, nan, 14.0]",tt15140592,"[15020000.0, nan, 6.0]",tt26348840,"[13510000.0, nan, 4.0]",tt0233127,"[10890000.0, nan, 17.0]",tt14169960,"[9430000.0, nan, 10.0]",tt15553922,"[9340000.0, nan, 6.0]",tt8560918,"[6640000.0, nan, 16.0]",tt0387763,"[5530000.0, nan, 1.0]"
2022-03-27,tt2463208,"[31700000.0, nan, 3.0]",tt11278476,"[17030000.0, nan, 2.0]",tt1025100,"[16450000.0, nan, 2.0]",tt0027219,"[15490000.0, nan, 2.0]",tt4425200,"[7800000.0, nan, 1.0]",tt8695030,"[7570000.0, nan, 1.0]",tt8106534,"[7440000.0, nan, 2.0]",tt0365907,"[6740000.0, nan, 2.0]",tt0126029,"[6350000.0, nan, 4.0]",tt1690953,"[5750000.0, nan, 7.0]"
2022-03-27,tt6708668,"[40510000.0, nan, 2.0]",tt14898794,"[28930000.0, nan, 1.0]",,,tt7518786,"[10530000.0, nan, 1.0]",,,tt0183700,"[3030000.0, nan, 5.0]",tt14463484,"[2520000.0, nan, 8.0]",tt11592014,"[2270000.0, nan, 2.0]",tt17491040,"[2260000.0, nan, 4.0]",tt14227972,"[2210000.0, nan, 1.0]"
2022-03-27,tt8740790,"[193020000.0, nan, 1.0]",tt18314214,"[48940000.0, nan, 1.0]",tt8740790,"[32280000.0, nan, 1.0]",tt1830379,"[30640000.0, nan, 2.0]",tt8740976,"[28990000.0, nan, 7.0]",tt4179452,"[27820000.0, nan, 3.0]",tt9170236,"[21770000.0, nan, 4.0]",tt1830379,"[19260000.0, nan, 1.0]",tt18260538,"[17570000.0, nan, 2.0]",tt11092142,"[16230000.0, nan, 1.0]"
2022-03-27,tt14819828,"[30940000.0, nan, 3.0]",tt17513352,"[24150000.0, nan, 5.0]",tt0216459,"[18270000.0, nan, 13.0]",tt15140592,"[14480000.0, nan, 5.0]",tt15096836,"[13260000.0, nan, 1.0]",tt15553922,"[12510000.0, nan, 5.0]",tt14169960,"[11380000.0, nan, 9.0]",tt0233127,"[11160000.0, nan, 16.0]",tt26348840,"[10430000.0, nan, 3.0]",tt18568732,"[8150000.0, nan, 1.0]"
2022-03-20,tt2463208,"[85360000.0, nan, 2.0]",tt11278476,"[19940000.0, nan, 1.0]",tt1025100,"[11840000.0, nan, 1.0]",tt2458296,"[11650000.0, nan, 2.0]",tt14817272,"[9240000.0, nan, 3.0]",tt0365907,"[9030000.0, nan, 1.0]",tt0027219,"[8360000.0, nan, 1.0]",tt0126029,"[7870000.0, nan, 3.0]",tt0298148,"[6750000.0, nan, 3.0]",tt14813966,"[5790000.0, nan, 4.0]"
2022-03-20,tt6708668,"[35920000.0, nan, 1.0]",,,,,tt11934846,"[6130000.0, nan, 2.0]",tt0183700,"[4560000.0, nan, 4.0]",,,tt17491040,"[4390000.0, nan, 3.0]",,,tt14463484,"[3050000.0, nan, 7.0]",tt11592014,"[2640000.0, nan, 1.0]"
2022-03-20,tt4179452,"[48950000.0, nan, 2.0]",tt9170236,"[40080000.0, nan, 3.0]",tt8740976,"[39090000.0, nan, 6.0]",tt8289930,"[29020000.0, nan, 2.0]",tt18260538,"[26960000.0, nan, 1.0]",tt0330958,"[24150000.0, nan, 1.0]",tt1830379,"[21740000.0, nan, 1.0]",tt11311302,"[19800000.0, nan, 4.0]",tt18217272,"[19580000.0, nan, 1.0]",tt27897191,"[17490000.0, nan, 6.0]"
2022-03-20,tt14819828,"[23480000.0, nan, 2.0]",tt17513352,"[21040000.0, nan, 4.0]",tt0216459,"[20210000.0, nan, 12.0]",tt15553922,"[17220000.0, nan, 4.0]",tt14169960,"[13820000.0, nan, 8.0]",tt15140592,"[13050000.0, nan, 4.0]",tt18274172,"[10880000.0, nan, 1.0]",tt0233127,"[10570000.0, nan, 15.0]",,,tt26348840,"[9180000.0, nan, 2.0]"
2022-03-13,tt2463208,"[92430000.0, nan, 1.0]",tt14817272,"[26260000.0, nan, 2.0]",tt13873302,"[12730000.0, nan, 2.0]",tt0126029,"[10380000.0, nan, 2.0]",tt0298148,"[9900000.0, nan, 2.0]",tt14813966,"[9030000.0, nan, 3.0]",tt0822854,"[7390000.0, nan, 1.0]",tt4633694,"[5910000.0, nan, 2.0]",tt1690953,"[5720000.0, nan, 6.0]",tt0393162,"[5450000.0, nan, 1.0]"
2022-03-13,,,tt17491040,"[12230000.0, nan, 2.0]",tt0183700,"[6990000.0, nan, 3.0]",tt11934846,"[5640000.0, nan, 1.0]",,,tt13691036,"[4190000.0, nan, 2.0]",tt14463484,"[3580000.0, nan, 6.0]",tt14540892,"[3140000.0, nan, 1.0]",tt14486678,"[2620000.0, nan, 5.0]",tt9660688,"[1600000.0, nan, 1.0]"
2022-03-13,tt9170236,"[95720000.0, nan, 2.0]",tt4179452,"[63540000.0, nan, 1.0]",tt8740976,"[51840000.0, nan, 5.0]",tt11311302,"[41760000.0, nan, 3.0]",tt8289930,"[28010000.0, nan, 1.0]",tt8323702,"[26290000.0, nan, 2.0]",tt27897191,"[24500000.0, nan, 5.0]",tt11704040,"[24240000.0, nan, 5.0]",tt4179452,"[17180000.0, nan, 1.0]",tt1064899,"[11460000.0, nan, 1.0]"
2022-03-13,tt15553922,"[25940000.0, nan, 3.0]",tt0216459,"[23060000.0, nan, 11.0]",,,tt14169960,"[17480000.0, nan, 7.0]",tt17513352,"[17110000.0, nan, 3.0]",tt14819828,"[15900000.0, nan, 1.0]",tt13317508,"[14690000.0, nan, 2.0]",tt15140592,"[12250000.0, nan, 3.0]",tt0233127,"[10340000.0, nan, 14.0]",tt8560918,"[8410000.0, nan, 15.0]"
2022-03-06,tt14817272,"[44450000.0, nan, 1.0]",tt13873302,"[30730000.0, nan, 1.0]",tt14813966,"[26410000.0, nan, 2.0]",tt4633694,"[13940000.0, nan, 1.0]",tt0298148,"[13040000.0, nan, 1.0]",tt14992922,"[9510000.0, nan, 5.0]",tt0126029,"[7780000.0, nan, 1.0]",tt0021017,"[7160000.0, nan, 1.0]",tt1690953,"[6890000.0, nan, 5.0]",tt1440129,"[6710000.0, nan, 1.0]"
2022-03-06,tt0183700,"[26030000.0, nan, 2.0]",tt17491040,"[17710000.0, nan, 1.0]",,,tt14463484,"[5510000.0, nan, 5.0]",tt14486678,"[3660000.0, nan, 4.0]",tt13691036,"[2940000.0, nan, 1.0]",tt31974262,"[2860000.0, nan, 2.0]",tt13164942,"[2500000.0, nan, 1.0]",tt12904712,"[2440000.0, nan, 2.0]",,
2022-03-06,tt11311302,"[113380000.0, nan, 2.0]",tt8740976,"[77590000.0, nan, 4.0]",tt9170236,"[53680000.0, nan, 1.0]",tt8323702,"[52380000.0, nan, 1.0]",tt11704040,"[39750000.0, nan, 4.0]",tt8354062,"[16550000.0, nan, 3.0]",tt14599438,"[12200000.0, nan, 2.0]",tt10611608,"[11810000.0, nan, 3.0]",tt9077540,"[11780000.0, nan, 5.0]",tt5071412,"[9110000.0, nan, 7.0]"
